date,product,expiry,tenor,leg,value
2026-06-23 00:00:00,roll_carry,6Y,4Y,TOTAL_CARRY,2.06105
2026-06-23 00:00:00,roll_carry,7Y,1Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,7Y,1Y,ROLL,2.26554
2026-06-23 00:00:00,roll_carry,7Y,1Y,TOTAL_CARRY,2.26554
2026-06-23 00:00:00,roll_carry,7Y,2Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,7Y,2Y,ROLL,2.18124
2026-06-23 00:00:00,roll_carry,7Y,2Y,TOTAL_CARRY,2.18124
2026-06-23 00:00:00,roll_carry,7Y,3Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,7Y,3Y,ROLL,2.10354
2026-06-23 00:00:00,roll_carry,7Y,3Y,TOTAL_CARRY,2.10354
2026-06-23 00:00:00,roll_carry,7Y,5Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,7Y,5Y,ROLL,2.02306
2026-06-23 00:00:00,roll_carry,7Y,5Y,TOTAL_CARRY,2.02306
2026-06-23 00:00:00,roll_carry,7Y,7Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,7Y,7Y,ROLL,1.80414
2026-06-23 00:00:00,roll_carry,7Y,7Y,TOTAL_CARRY,1.80414
2026-06-23 00:00:00,roll_carry,8Y,1Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,8Y,1Y,ROLL,2.12104
2026-06-23 00:00:00,roll_carry,8Y,1Y,TOTAL_CARRY,2.12104
2026-06-23 00:00:00,roll_carry,8Y,2Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,8Y,2Y,ROLL,2.03159
2026-06-23 00:00:00,roll_carry,8Y,2Y,TOTAL_CARRY,2.03159
2026-06-23 00:00:00,roll_carry,8Y,7Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,8Y,7Y,ROLL,1.534
2026-06-23 00:00:00,roll_carry,8Y,7Y,TOTAL_CARRY,1.534
2026-06-23 00:00:00,roll_carry,9M,1Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,9M,1Y,ROLL,-2.81709
2026-06-23 00:00:00,roll_carry,9M,1Y,TOTAL_CARRY,-2.81709
2026-06-23 00:00:00,roll_carry,9M,6M,CARRY,0.0
2026-06-23 00:00:00,roll_carry,9M,6M,ROLL,1.57827
2026-06-23 00:00:00,roll_carry,9M,6M,TOTAL_CARRY,1.57827
2026-06-23 00:00:00,roll_carry,9Y,1Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,9Y,1Y,ROLL,1.96592
2026-06-23 00:00:00,roll_carry,9Y,1Y,TOTAL_CARRY,1.96592
2026-06-23 00:00:00,roll_carry,9Y,2Y,CARRY,0.0
2026-06-23 00:00:00,roll_carry,9Y,2Y,ROLL,2.03172
2026-06-23 00:00:00,roll_carry,9Y,2Y,TOTAL_CARRY,2.03172
2026-06-24 00:00:00,roll_carry,10Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,10Y,10Y,ROLL,0.227212
2026-06-24 00:00:00,roll_carry,10Y,10Y,TOTAL_CARRY,0.227212
2026-06-24 00:00:00,roll_carry,10Y,15Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,10Y,15Y,ROLL,-0.36476
2026-06-24 00:00:00,roll_carry,10Y,15Y,TOTAL_CARRY,-0.36476
2026-06-24 00:00:00,roll_carry,10Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,10Y,1Y,ROLL,2.35621
2026-06-24 00:00:00,roll_carry,10Y,1Y,TOTAL_CARRY,2.35621
2026-06-24 00:00:00,roll_carry,10Y,20Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,10Y,20Y,ROLL,-0.688263
2026-06-24 00:00:00,roll_carry,10Y,20Y,TOTAL_CARRY,-0.688263
2026-06-24 00:00:00,roll_carry,10Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,10Y,2Y,ROLL,2.17271
2026-06-24 00:00:00,roll_carry,10Y,2Y,TOTAL_CARRY,2.17271
2026-06-24 00:00:00,roll_carry,10Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,10Y,3Y,ROLL,1.90221
2026-06-24 00:00:00,roll_carry,10Y,3Y,TOTAL_CARRY,1.90221
2026-06-24 00:00:00,roll_carry,10Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,10Y,5Y,ROLL,1.42308
2026-06-24 00:00:00,roll_carry,10Y,5Y,TOTAL_CARRY,1.42308
2026-06-24 00:00:00,roll_carry,11Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,11Y,1Y,ROLL,1.95904
2026-06-24 00:00:00,roll_carry,11Y,1Y,TOTAL_CARRY,1.95904
2026-06-24 00:00:00,roll_carry,11Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,11Y,4Y,ROLL,1.1637
2026-06-24 00:00:00,roll_carry,11Y,4Y,TOTAL_CARRY,1.1637
2026-06-24 00:00:00,roll_carry,12Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,12Y,1Y,ROLL,1.4986
2026-06-24 00:00:00,roll_carry,12Y,1Y,TOTAL_CARRY,1.4986
2026-06-24 00:00:00,roll_carry,12Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,12Y,3Y,ROLL,0.901783
2026-06-24 00:00:00,roll_carry,12Y,3Y,TOTAL_CARRY,0.901783
2026-06-24 00:00:00,roll_carry,13Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,13Y,1Y,ROLL,0.910349
2026-06-24 00:00:00,roll_carry,13Y,1Y,TOTAL_CARRY,0.910349
2026-06-24 00:00:00,roll_carry,13Y,7Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,13Y,7Y,ROLL,-0.672864
2026-06-24 00:00:00,roll_carry,13Y,7Y,TOTAL_CARRY,-0.672864
2026-06-24 00:00:00,roll_carry,14Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,14Y,1Y,ROLL,0.280938
2026-06-24 00:00:00,roll_carry,14Y,1Y,TOTAL_CARRY,0.280938
2026-06-24 00:00:00,roll_carry,15Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,15Y,10Y,ROLL,-1.6018
2026-06-24 00:00:00,roll_carry,15Y,10Y,TOTAL_CARRY,-1.6018
2026-06-24 00:00:00,roll_carry,15Y,15Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,15Y,15Y,ROLL,-1.74969
2026-06-24 00:00:00,roll_carry,15Y,15Y,TOTAL_CARRY,-1.74969
2026-06-24 00:00:00,roll_carry,15Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,15Y,1Y,ROLL,-0.336403
2026-06-24 00:00:00,roll_carry,15Y,1Y,TOTAL_CARRY,-0.336403
2026-06-24 00:00:00,roll_carry,15Y,20Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,15Y,20Y,ROLL,-1.8108
2026-06-24 00:00:00,roll_carry,15Y,20Y,TOTAL_CARRY,-1.8108
2026-06-24 00:00:00,roll_carry,15Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,15Y,2Y,ROLL,-0.618947
2026-06-24 00:00:00,roll_carry,15Y,2Y,TOTAL_CARRY,-0.618947
2026-06-24 00:00:00,roll_carry,15Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,15Y,5Y,ROLL,-1.27092
2026-06-24 00:00:00,roll_carry,15Y,5Y,TOTAL_CARRY,-1.27092
2026-06-24 00:00:00,roll_carry,16Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,16Y,1Y,ROLL,-0.914172
2026-06-24 00:00:00,roll_carry,16Y,1Y,TOTAL_CARRY,-0.914172
2026-06-24 00:00:00,roll_carry,16Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,16Y,4Y,ROLL,-1.53035
2026-06-24 00:00:00,roll_carry,16Y,4Y,TOTAL_CARRY,-1.53035
2026-06-24 00:00:00,roll_carry,17Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,17Y,1Y,ROLL,-1.43141
2026-06-24 00:00:00,roll_carry,17Y,1Y,TOTAL_CARRY,-1.43141
2026-06-24 00:00:00,roll_carry,17Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,17Y,3Y,ROLL,-1.75345
2026-06-24 00:00:00,roll_carry,17Y,3Y,TOTAL_CARRY,-1.75345
2026-06-24 00:00:00,roll_carry,18M,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,18M,1Y,ROLL,-5.27651
2026-06-24 00:00:00,roll_carry,18M,1Y,TOTAL_CARRY,-5.27651
2026-06-24 00:00:00,roll_carry,18M,6M,CARRY,0.0
2026-06-24 00:00:00,roll_carry,18M,6M,ROLL,-7.40202
2026-06-24 00:00:00,roll_carry,18M,6M,TOTAL_CARRY,-7.40202
2026-06-24 00:00:00,roll_carry,18Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,18Y,1Y,ROLL,-1.75457
2026-06-24 00:00:00,roll_carry,18Y,1Y,TOTAL_CARRY,-1.75457
2026-06-24 00:00:00,roll_carry,19Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,19Y,1Y,ROLL,-2.04662
2026-06-24 00:00:00,roll_carry,19Y,1Y,TOTAL_CARRY,-2.04662
2026-06-24 00:00:00,roll_carry,1Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,10Y,ROLL,0.446009
2026-06-24 00:00:00,roll_carry,1Y,10Y,TOTAL_CARRY,0.446009
2026-06-24 00:00:00,roll_carry,1Y,15Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,15Y,ROLL,0.567645
2026-06-24 00:00:00,roll_carry,1Y,15Y,TOTAL_CARRY,0.567645
2026-06-24 00:00:00,roll_carry,1Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,1Y,ROLL,-6.53152
2026-06-24 00:00:00,roll_carry,1Y,1Y,TOTAL_CARRY,-6.53152
2026-06-24 00:00:00,roll_carry,1Y,20Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,20Y,ROLL,0.164462
2026-06-24 00:00:00,roll_carry,1Y,20Y,TOTAL_CARRY,0.164462
2026-06-24 00:00:00,roll_carry,1Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,2Y,ROLL,-4.36999
2026-06-24 00:00:00,roll_carry,1Y,2Y,TOTAL_CARRY,-4.36999
2026-06-24 00:00:00,roll_carry,1Y,3M,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,3M,ROLL,-3.75405
2026-06-24 00:00:00,roll_carry,1Y,3M,TOTAL_CARRY,-3.75405
2026-06-24 00:00:00,roll_carry,1Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,3Y,ROLL,-2.84844
2026-06-24 00:00:00,roll_carry,1Y,3Y,TOTAL_CARRY,-2.84844
2026-06-24 00:00:00,roll_carry,1Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,4Y,ROLL,-1.65382
2026-06-24 00:00:00,roll_carry,1Y,4Y,TOTAL_CARRY,-1.65382
2026-06-24 00:00:00,roll_carry,1Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,5Y,ROLL,-0.948492
2026-06-24 00:00:00,roll_carry,1Y,5Y,TOTAL_CARRY,-0.948492
2026-06-24 00:00:00,roll_carry,1Y,6M,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,6M,ROLL,-5.67469
2026-06-24 00:00:00,roll_carry,1Y,6M,TOTAL_CARRY,-5.67469
2026-06-24 00:00:00,roll_carry,1Y,7Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,1Y,7Y,ROLL,-0.14479
2026-06-24 00:00:00,roll_carry,1Y,7Y,TOTAL_CARRY,-0.14479
2026-06-24 00:00:00,roll_carry,20Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,20Y,10Y,ROLL,-2.04757
2026-06-24 00:00:00,roll_carry,20Y,10Y,TOTAL_CARRY,-2.04757
2026-06-24 00:00:00,roll_carry,20Y,15Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,20Y,15Y,ROLL,-2.03498
2026-06-24 00:00:00,roll_carry,20Y,15Y,TOTAL_CARRY,-2.03498
2026-06-24 00:00:00,roll_carry,20Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,20Y,1Y,ROLL,-2.18511
2026-06-24 00:00:00,roll_carry,20Y,1Y,TOTAL_CARRY,-2.18511
2026-06-24 00:00:00,roll_carry,20Y,20Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,20Y,20Y,ROLL,-2.02217
2026-06-24 00:00:00,roll_carry,20Y,20Y,TOTAL_CARRY,-2.02217
2026-06-24 00:00:00,roll_carry,20Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,20Y,5Y,ROLL,-1.99988
2026-06-24 00:00:00,roll_carry,20Y,5Y,TOTAL_CARRY,-1.99988
2026-06-24 00:00:00,roll_carry,25Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,25Y,10Y,ROLL,-2.01257
2026-06-24 00:00:00,roll_carry,25Y,10Y,TOTAL_CARRY,-2.01257
2026-06-24 00:00:00,roll_carry,25Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,25Y,1Y,ROLL,-1.76052
2026-06-24 00:00:00,roll_carry,25Y,1Y,TOTAL_CARRY,-1.76052
2026-06-24 00:00:00,roll_carry,25Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,25Y,5Y,ROLL,-2.07404
2026-06-24 00:00:00,roll_carry,25Y,5Y,TOTAL_CARRY,-2.07404
2026-06-24 00:00:00,roll_carry,2Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,2Y,10Y,ROLL,1.45056
2026-06-24 00:00:00,roll_carry,2Y,10Y,TOTAL_CARRY,1.45056
2026-06-24 00:00:00,roll_carry,2Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,2Y,1Y,ROLL,-2.12675
2026-06-24 00:00:00,roll_carry,2Y,1Y,TOTAL_CARRY,-2.12675
2026-06-24 00:00:00,roll_carry,2Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,2Y,2Y,ROLL,-0.906153
2026-06-24 00:00:00,roll_carry,2Y,2Y,TOTAL_CARRY,-0.906153
2026-06-24 00:00:00,roll_carry,2Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,2Y,3Y,ROLL,0.072195
2026-06-24 00:00:00,roll_carry,2Y,3Y,TOTAL_CARRY,0.072195
2026-06-24 00:00:00,roll_carry,2Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,2Y,4Y,ROLL,0.616482
2026-06-24 00:00:00,roll_carry,2Y,4Y,TOTAL_CARRY,0.616482
2026-06-24 00:00:00,roll_carry,2Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,2Y,5Y,ROLL,0.840308
2026-06-24 00:00:00,roll_carry,2Y,5Y,TOTAL_CARRY,0.840308
2026-06-24 00:00:00,roll_carry,2Y,7Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,2Y,7Y,ROLL,1.18657
2026-06-24 00:00:00,roll_carry,2Y,7Y,TOTAL_CARRY,1.18657
2026-06-24 00:00:00,roll_carry,30Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,30Y,10Y,ROLL,-1.84929
2026-06-24 00:00:00,roll_carry,30Y,10Y,TOTAL_CARRY,-1.84929
2026-06-24 00:00:00,roll_carry,30Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,30Y,1Y,ROLL,-2.34003
2026-06-24 00:00:00,roll_carry,30Y,1Y,TOTAL_CARRY,-2.34003
2026-06-24 00:00:00,roll_carry,30Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,30Y,5Y,ROLL,-1.91477
2026-06-24 00:00:00,roll_carry,30Y,5Y,TOTAL_CARRY,-1.91477
2026-06-24 00:00:00,roll_carry,35Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,35Y,1Y,ROLL,-1.4009
2026-06-24 00:00:00,roll_carry,35Y,1Y,TOTAL_CARRY,-1.4009
2026-06-24 00:00:00,roll_carry,3M,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,10Y,ROLL,1.30638
2026-06-24 00:00:00,roll_carry,3M,10Y,TOTAL_CARRY,1.30638
2026-06-24 00:00:00,roll_carry,3M,15Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,15Y,ROLL,1.30725
2026-06-24 00:00:00,roll_carry,3M,15Y,TOTAL_CARRY,1.30725
2026-06-24 00:00:00,roll_carry,3M,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,1Y,ROLL,7.92259
2026-06-24 00:00:00,roll_carry,3M,1Y,TOTAL_CARRY,7.92259
2026-06-24 00:00:00,roll_carry,3M,20Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,20Y,ROLL,0.819507
2026-06-24 00:00:00,roll_carry,3M,20Y,TOTAL_CARRY,0.819507
2026-06-24 00:00:00,roll_carry,3M,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,2Y,ROLL,0.657355
2026-06-24 00:00:00,roll_carry,3M,2Y,TOTAL_CARRY,0.657355
2026-06-24 00:00:00,roll_carry,3M,3M,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,3M,ROLL,19.6894
2026-06-24 00:00:00,roll_carry,3M,3M,TOTAL_CARRY,19.6894
2026-06-24 00:00:00,roll_carry,3M,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,3Y,ROLL,-0.003456
2026-06-24 00:00:00,roll_carry,3M,3Y,TOTAL_CARRY,-0.003456
2026-06-24 00:00:00,roll_carry,3M,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,4Y,ROLL,0.242973
2026-06-24 00:00:00,roll_carry,3M,4Y,TOTAL_CARRY,0.242973
2026-06-24 00:00:00,roll_carry,3M,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,5Y,ROLL,0.620909
2026-06-24 00:00:00,roll_carry,3M,5Y,TOTAL_CARRY,0.620909
2026-06-24 00:00:00,roll_carry,3M,6M,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,6M,ROLL,15.6036
2026-06-24 00:00:00,roll_carry,3M,6M,TOTAL_CARRY,15.6036
2026-06-24 00:00:00,roll_carry,3M,7Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3M,7Y,ROLL,1.01571
2026-06-24 00:00:00,roll_carry,3M,7Y,TOTAL_CARRY,1.01571
2026-06-24 00:00:00,roll_carry,3Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3Y,1Y,ROLL,0.354825
2026-06-24 00:00:00,roll_carry,3Y,1Y,TOTAL_CARRY,0.354825
2026-06-24 00:00:00,roll_carry,3Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3Y,2Y,ROLL,1.23357
2026-06-24 00:00:00,roll_carry,3Y,2Y,TOTAL_CARRY,1.23357
2026-06-24 00:00:00,roll_carry,3Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3Y,3Y,ROLL,1.60102
2026-06-24 00:00:00,roll_carry,3Y,3Y,TOTAL_CARRY,1.60102
2026-06-24 00:00:00,roll_carry,3Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3Y,4Y,ROLL,1.65931
2026-06-24 00:00:00,roll_carry,3Y,4Y,TOTAL_CARRY,1.65931
2026-06-24 00:00:00,roll_carry,3Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3Y,5Y,ROLL,1.77092
2026-06-24 00:00:00,roll_carry,3Y,5Y,TOTAL_CARRY,1.77092
2026-06-24 00:00:00,roll_carry,3Y,7Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,3Y,7Y,ROLL,1.87355
2026-06-24 00:00:00,roll_carry,3Y,7Y,TOTAL_CARRY,1.87355
2026-06-24 00:00:00,roll_carry,40Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,40Y,1Y,ROLL,-2.18488
2026-06-24 00:00:00,roll_carry,40Y,1Y,TOTAL_CARRY,-2.18488
2026-06-24 00:00:00,roll_carry,45Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,45Y,1Y,ROLL,-1.64979
2026-06-24 00:00:00,roll_carry,45Y,1Y,TOTAL_CARRY,-1.64979
2026-06-24 00:00:00,roll_carry,4Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,4Y,1Y,ROLL,2.14789
2026-06-24 00:00:00,roll_carry,4Y,1Y,TOTAL_CARRY,2.14789
2026-06-24 00:00:00,roll_carry,4Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,4Y,2Y,ROLL,2.25152
2026-06-24 00:00:00,roll_carry,4Y,2Y,TOTAL_CARRY,2.25152
2026-06-24 00:00:00,roll_carry,4Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,4Y,3Y,ROLL,2.1328
2026-06-24 00:00:00,roll_carry,4Y,3Y,TOTAL_CARRY,2.1328
2026-06-24 00:00:00,roll_carry,4Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,4Y,4Y,ROLL,2.16508
2026-06-24 00:00:00,roll_carry,4Y,4Y,TOTAL_CARRY,2.16508
2026-06-24 00:00:00,roll_carry,4Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,4Y,5Y,ROLL,2.15729
2026-06-24 00:00:00,roll_carry,4Y,5Y,TOTAL_CARRY,2.15729
2026-06-24 00:00:00,roll_carry,50Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,50Y,1Y,ROLL,-1.12426
2026-06-24 00:00:00,roll_carry,50Y,1Y,TOTAL_CARRY,-1.12426
2026-06-24 00:00:00,roll_carry,5Y,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,10Y,ROLL,1.82962
2026-06-24 00:00:00,roll_carry,5Y,10Y,TOTAL_CARRY,1.82962
2026-06-24 00:00:00,roll_carry,5Y,15Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,15Y,ROLL,1.01327
2026-06-24 00:00:00,roll_carry,5Y,15Y,TOTAL_CARRY,1.01327
2026-06-24 00:00:00,roll_carry,5Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,1Y,ROLL,2.33322
2026-06-24 00:00:00,roll_carry,5Y,1Y,TOTAL_CARRY,2.33322
2026-06-24 00:00:00,roll_carry,5Y,20Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,20Y,ROLL,0.485177
2026-06-24 00:00:00,roll_carry,5Y,20Y,TOTAL_CARRY,0.485177
2026-06-24 00:00:00,roll_carry,5Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,2Y,ROLL,2.13065
2026-06-24 00:00:00,roll_carry,5Y,2Y,TOTAL_CARRY,2.13065
2026-06-24 00:00:00,roll_carry,5Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,3Y,ROLL,2.17574
2026-06-24 00:00:00,roll_carry,5Y,3Y,TOTAL_CARRY,2.17574
2026-06-24 00:00:00,roll_carry,5Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,4Y,ROLL,2.16104
2026-06-24 00:00:00,roll_carry,5Y,4Y,TOTAL_CARRY,2.16104
2026-06-24 00:00:00,roll_carry,5Y,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,5Y,ROLL,2.17272
2026-06-24 00:00:00,roll_carry,5Y,5Y,TOTAL_CARRY,2.17272
2026-06-24 00:00:00,roll_carry,5Y,7Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,5Y,7Y,ROLL,2.18408
2026-06-24 00:00:00,roll_carry,5Y,7Y,TOTAL_CARRY,2.18408
2026-06-24 00:00:00,roll_carry,6M,10Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,10Y,ROLL,0.77084
2026-06-24 00:00:00,roll_carry,6M,10Y,TOTAL_CARRY,0.77084
2026-06-24 00:00:00,roll_carry,6M,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,1Y,ROLL,0.881053
2026-06-24 00:00:00,roll_carry,6M,1Y,TOTAL_CARRY,0.881053
2026-06-24 00:00:00,roll_carry,6M,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,2Y,ROLL,-2.17718
2026-06-24 00:00:00,roll_carry,6M,2Y,TOTAL_CARRY,-2.17718
2026-06-24 00:00:00,roll_carry,6M,3M,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,3M,ROLL,11.2102
2026-06-24 00:00:00,roll_carry,6M,3M,TOTAL_CARRY,11.2102
2026-06-24 00:00:00,roll_carry,6M,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,3Y,ROLL,-1.72916
2026-06-24 00:00:00,roll_carry,6M,3Y,TOTAL_CARRY,-1.72916
2026-06-24 00:00:00,roll_carry,6M,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,4Y,ROLL,-0.955174
2026-06-24 00:00:00,roll_carry,6M,4Y,TOTAL_CARRY,-0.955174
2026-06-24 00:00:00,roll_carry,6M,5Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,5Y,ROLL,-0.347462
2026-06-24 00:00:00,roll_carry,6M,5Y,TOTAL_CARRY,-0.347462
2026-06-24 00:00:00,roll_carry,6M,6M,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,6M,ROLL,7.43625
2026-06-24 00:00:00,roll_carry,6M,6M,TOTAL_CARRY,7.43625
2026-06-24 00:00:00,roll_carry,6M,7Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6M,7Y,ROLL,0.284802
2026-06-24 00:00:00,roll_carry,6M,7Y,TOTAL_CARRY,0.284802
2026-06-24 00:00:00,roll_carry,6Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6Y,1Y,ROLL,2.04579
2026-06-24 00:00:00,roll_carry,6Y,1Y,TOTAL_CARRY,2.04579
2026-06-24 00:00:00,roll_carry,6Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6Y,2Y,ROLL,2.15761
2026-06-24 00:00:00,roll_carry,6Y,2Y,TOTAL_CARRY,2.15761
2026-06-24 00:00:00,roll_carry,6Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6Y,3Y,ROLL,2.12062
2026-06-24 00:00:00,roll_carry,6Y,3Y,TOTAL_CARRY,2.12062
2026-06-24 00:00:00,roll_carry,6Y,4Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,6Y,4Y,ROLL,2.18019
2026-06-24 00:00:00,roll_carry,6Y,4Y,TOTAL_CARRY,2.18019
2026-06-24 00:00:00,roll_carry,7Y,1Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,7Y,1Y,ROLL,2.29852
2026-06-24 00:00:00,roll_carry,7Y,1Y,TOTAL_CARRY,2.29852
2026-06-24 00:00:00,roll_carry,7Y,2Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,7Y,2Y,ROLL,2.17503
2026-06-24 00:00:00,roll_carry,7Y,2Y,TOTAL_CARRY,2.17503
2026-06-24 00:00:00,roll_carry,7Y,3Y,CARRY,0.0
2026-06-24 00:00:00,roll_carry,7Y,3Y,ROLL,2.19129
2026-06-24 00:00:00,roll_carry,7Y,3Y,TOTAL_CARRY,2.19129
